1.139245, 1.14452, -3.99001
1.241917, 1.147273, -5.536304
1.153662, 3.651974, -3.984589
1.256333, 3.654727, -5.530883
1.139309, 1.156288, -3.989988
1.240333, 1.156952, -5.511672
1.254445, 3.359625, -5.528719
1.152196, 3.352788, -3.989129
1.152196, 3.352788, -3.989129
1.254445, 3.359625, -5.528719
1.25626, 3.642959, -5.530911
1.153801, 3.626364, -3.989022
-4.491957, -1.635977, -4.274234
-4.630198, -1.639612, -2.233895
-4.35008, 0.877732, -4.260142
-4.488321, 0.874096, -2.219802
-4.486259, 0.5913213, -2.487796
-4.473025, 0.8270867, -2.485399
-4.440637, 0.8292167, -2.962358
-4.453445, 0.5956829, -2.969179
-4.453445, 0.5956829, -2.969179
-4.5735, -1.593325, -3.033108
-4.60902, -1.595661, -2.510033
-4.608732, -1.590527, -2.509981
-4.486259, 0.5913213, -2.487796
-4.608732, -1.590527, -2.509981
-4.60902, -1.595661, -2.510033
-4.627785, -1.596895, -2.233683
-4.627118, -1.585065, -2.23361
-4.365369, 0.6073885, -4.26125
-4.489535, -1.587802, -4.269618
-4.5735, -1.593325, -3.033108
-4.453445, 0.5956829, -2.969179
-4.453445, 0.5956829, -2.969179
-4.440637, 0.8292167, -2.962358
-4.352494, 0.8350141, -4.260382
-4.365369, 0.6073885, -4.26125
1.016405, -1.599302, -2.106171
-2.184609, -1.60423, -2.336023
1.011549, 0.8648489, -2.091394
-2.189465, 0.8599203, -2.321247
0.6664856, -1.502727, -2.130701
0.6682343, -1.597736, -2.131158
-1.837536, -1.597675, -2.311063
-1.838472, -1.546855, -2.310819
-1.051065, -1.532984, -2.254201
-1.089427, 0.4274055, -2.244922
0.6305946, 0.4470396, -2.12131
0.631493, 0.3982234, -2.121545
0.6664856, -1.502727, -2.130701
-1.051065, -1.532984, -2.254201
-1.087079, 0.3073744, -2.24549
-1.254061, 0.4255261, -2.256754
-1.089427, 0.4274055, -2.244922
-1.087079, 0.3073744, -2.24549
-1.251713, 0.3055167, -2.257322
-1.251713, 0.3055167, -2.257322
-1.872441, 0.2985129, -2.301931
-1.874649, 0.418442, -2.301353
-1.254061, 0.4255261, -2.256754
-1.874649, 0.418442, -2.301353
-1.878061, 0.6038157, -2.30046
-1.818843, 0.6040993, -2.296207
0.6274877, 0.6158185, -2.120497
0.6305946, 0.4470396, -2.12131
-1.089427, 0.4274055, -2.244922
-1.254061, 0.4255261, -2.256754
1.010199, 0.6176515, -2.093009
1.009001, 0.3982904, -2.094441
0.631493, 0.3982234, -2.121545
0.6305946, 0.4470396, -2.12131
0.6274877, 0.6158185, -2.120497
0.6274877, 0.6158185, -2.120497
0.6229255, 0.863656, -2.119303
1.011549, 0.8648489, -2.091394
1.010199, 0.6176515, -2.093009
-1.815512, 0.8561725, -2.294421
0.6229255, 0.863656, -2.119303
0.6274877, 0.6158185, -2.120497
-1.818843, 0.6040993, -2.296207
-1.818843, 0.6040993, -2.296207
-1.878061, 0.6038157, -2.30046
-1.882607, 0.8507704, -2.299271
-1.882703, 0.8559662, -2.299246
-1.877362, 0.8559825, -2.298863
-1.815512, 0.8561725, -2.294421
-2.099608, 0.6351172, -2.316175
-2.100657, 0.8552971, -2.314899
-1.882703, 0.8559662, -2.299246
-1.882607, 0.8507704, -2.299271
-1.882607, 0.8507704, -2.299271
-1.878061, 0.6038157, -2.30046
-2.099454, 0.6027551, -2.316362
-2.099608, 0.6351172, -2.316175
