4.08221, 1.32056, -0.31398
4.17402, 1.3204, -0.479278
4.12168, 1.32048, -0.292054
4.21349, 1.32033, -0.457351
4.17436, 1.3204, -0.478763
4.21349, 1.32033, -0.457351
4.12168, 1.32048, -0.292053
4.08227, 1.32056, -0.314094
-1.58209, 2.04937, -0.455052
-1.65118, 2.04942, -0.544679
-1.58206, 2.14985, -0.455014
-1.65115, 2.14991, -0.544641
-1.58206, 2.14971, -0.455014
-1.65113, 2.14966, -0.544618
-1.65118, 2.04956, -0.544679
-1.58211, 2.04947, -0.455075
0.124656, 2.04897, -1.30453
0.0988602, 2.04899, -1.10614
0.124717, 2.14797, -1.30453
0.0989213, 2.14799, -1.10614
0.124709, 2.14763, -1.30447
0.117942, 2.14769, -1.25243
0.117891, 2.04907, -1.25249
0.124658, 2.0491, -1.30453
0.0988661, 2.04899, -1.1062
0.104022, 2.04901, -1.14585
0.117891, 2.04907, -1.25249
0.117942, 2.14769, -1.25243
0.0989178, 2.14786, -1.10614
-2.66736, -1.06832, -2.29164
-2.1217, -1.05699, -2.71184
-2.53948, -1.0649, -2.1255
-1.99383, -1.05357, -2.5457
-1.99383, -1.05357, -2.5457
-2.03864, -1.0545, -2.51119
-2.53943, -1.0649, -2.12554
-2.2878, -1.06045, -2.58394
-2.03347, -1.0545, -2.55086
-3.72649, -0.893176, -4.88885
-3.8113, -0.893105, -4.99902
-3.72606, -0.514612, -4.88894
-3.81087, -0.514541, -4.99911
-3.72649, -0.893093, -4.88885
-3.72607, -0.514957, -4.88896
-3.80564, -0.514551, -4.99231
-3.81129, -0.893029, -4.99901
4.21365, 1.08427, -0.458273
3.95726, 1.08447, 0.00334737
4.21421, 1.50456, -0.45815
3.95782, 1.50476, 0.00347087
4.21349, 1.32033, -0.457351
4.12168, 1.32048, -0.292053
4.09679, 1.32053, -0.247231
4.09663, 1.08447, -0.24758
4.2136, 1.08427, -0.458175
4.09679, 1.32053, -0.247231
3.95762, 1.32076, 0.00333449
3.95741, 1.08472, 0.00308976
4.09663, 1.08447, -0.24758
4.09679, 1.32053, -0.247231
4.12168, 1.32048, -0.292053
4.12118, 1.50449, -0.290659
4.03808, 1.50463, -0.141038
3.95765, 1.34907, 0.00336394
3.95762, 1.32076, 0.00333449
0.0905113, -0.473897, -2.59743
0.0388689, -0.432128, -2.20019
-0.226657, -0.462307, -2.63988
-0.278299, -0.420539, -2.24264
-0.0284401, -0.469539, -2.61325
0.0750861, -0.46142, -2.47878
0.0493046, -0.440568, -2.28046
-0.228351, -0.43032, -2.31658
-0.262859, -0.433026, -2.36141
-0.231922, -0.458048, -2.59938
-0.1871, -0.463683, -2.63389
0.0493046, -0.440568, -2.28046
-0.040338, -0.429299, -2.21146
-0.198998, -0.423443, -2.2321
-0.268016, -0.428856, -2.32174
1.39674, -1.02003, -3.34488
0.962291, -1.01967, -3.40054
1.39678, -0.976644, -3.34489
0.962326, -0.976288, -3.40055
1.39571, -0.976643, -3.34502
1.39571, -0.977924, -3.34502
1.39567, -0.998422, -3.34503
0.962308, -0.99795, -3.40054
-2.397, -0.833627, -2.59295
-2.34776, -0.83361, -2.56592
-2.21483, -0.833951, -2.92481
-2.16558, -0.833934, -2.89778
-2.397, -0.833629, -2.59295
-2.34776, -0.833612, -2.56592
-2.29051, -0.833715, -2.6712
-2.33943, -0.833732, -2.69783
-2.33943, -0.833732, -2.69783
-2.29051, -0.833715, -2.6712
-2.16692, -0.833937, -2.89851
-2.21493, -0.833953, -2.92462
-1.10045, 1.20474, -3.6651
-1.31633, 1.20492, -3.69275
-1.10028, 1.40598, -3.6651
-1.31616, 1.40616, -3.69276
-1.31622, 1.33134, -3.69276
-1.26867, 1.33124, -3.68667
-1.16396, 1.33104, -3.67325
-1.15996, 1.20479, -3.67272
1.9831, 2.04737, -0.235949
1.91407, 2.04743, -0.325621
1.98314, 2.14765, -0.235911
1.91411, 2.14771, -0.325583
1.98314, 2.14751, -0.235911
1.91412, 2.14746, -0.32556
1.91407, 2.04757, -0.325621
1.98309, 2.04748, -0.235972
-0.657315, 1.32866, 8.3667
0.814034, 1.32574, 9.18881
0.0802973, 1.3274, 7.04657
1.55165, 1.32447, 7.86868
1.55165, 1.32447, 7.86868
