1.24192, 1.14727, -5.5363
1.25633, 3.65473, -5.53088
1.13925, 1.14452, -3.99001
1.25633, 3.65473, -5.53088
1.15366, 3.65197, -3.98459
1.13925, 1.14452, -3.99001
1.25444, 3.35962, -5.52872
1.24033, 1.15695, -5.51167
1.13931, 1.15629, -3.98999
1.1522, 3.35279, -3.98913
1.25444, 3.35962, -5.52872
1.13931, 1.15629, -3.98999
1.25626, 3.64296, -5.53091
1.25444, 3.35962, -5.52872
1.1522, 3.35279, -3.98913
1.1538, 3.62636, -3.98902
1.25626, 3.64296, -5.53091
1.1522, 3.35279, -3.98913
-4.6302, -1.63961, -2.23389
-4.48832, 0.874096, -2.2198
-4.49196, -1.63598, -4.27423
-4.48832, 0.874096, -2.2198
-4.35008, 0.877732, -4.26014
-4.49196, -1.63598, -4.27423
-4.44064, 0.829217, -2.96236
-4.47302, 0.827087, -2.4854
-4.48626, 0.591321, -2.4878
-4.45345, 0.595683, -2.96918
-4.44064, 0.829217, -2.96236
-4.48626, 0.591321, -2.4878
-4.60902, -1.59566, -2.51003
-4.5735, -1.59332, -3.03311
-4.45345, 0.595683, -2.96918
-4.60873, -1.59053, -2.50998
-4.60902, -1.59566, -2.51003
-4.45345, 0.595683, -2.96918
-4.48626, 0.591321, -2.4878
-4.60873, -1.59053, -2.50998
-4.45345, 0.595683, -2.96918
-4.62779, -1.59689, -2.23368
-4.60902, -1.59566, -2.51003
-4.60873, -1.59053, -2.50998
-4.62712, -1.58507, -2.23361
-4.62779, -1.59689, -2.23368
-4.60873, -1.59053, -2.50998
-4.5735, -1.59332, -3.03311
-4.48953, -1.5878, -4.26962
-4.36537, 0.607388, -4.26125
-4.45345, 0.595683, -2.96918
-4.5735, -1.59332, -3.03311
-4.36537, 0.607388, -4.26125
-4.35249, 0.835014, -4.26038
-4.44064, 0.829217, -2.96236
-4.45345, 0.595683, -2.96918
-4.36537, 0.607388, -4.26125
-4.35249, 0.835014, -4.26038
-4.45345, 0.595683, -2.96918
-2.18461, -1.60423, -2.33602
-2.18946, 0.85992, -2.32125
1.0164, -1.5993, -2.10617
-2.18946, 0.85992, -2.32125
1.01155, 0.864849, -2.09139
1.0164, -1.5993, -2.10617
-1.83754, -1.59767, -2.31106
0.668234, -1.59774, -2.13116
0.666486, -1.50273, -2.1307
-1.83847, -1.54685, -2.31082
-1.83754, -1.59767, -2.31106
0.666486, -1.50273, -2.1307
-1.05106, -1.53298, -2.2542
-1.83847, -1.54685, -2.31082
0.666486, -1.50273, -2.1307
0.631493, 0.398223, -2.12155
0.630595, 0.44704, -2.12131
-1.08943, 0.427405, -2.24492
0.666486, -1.50273, -2.1307
0.631493, 0.398223, -2.12155
-1.08943, 0.427405, -2.24492
-1.05106, -1.53298, -2.2542
0.666486, -1.50273, -2.1307
-1.08943, 0.427405, -2.24492
-1.08708, 0.307374, -2.24549
-1.05106, -1.53298, -2.2542
-1.08943, 0.427405, -2.24492
-1.08708, 0.307374, -2.24549
-1.08943, 0.427405, -2.24492
-1.25406, 0.425526, -2.25675
-1.25171, 0.305517, -2.25732
-1.08708, 0.307374, -2.24549
-1.25406, 0.425526, -2.25675
-1.87465, 0.418442, -2.30135
-1.87244, 0.298513, -2.30193
-1.25171, 0.305517, -2.25732
-1.25406, 0.425526, -2.25675
-1.87465, 0.418442, -2.30135
-1.25171, 0.305517, -2.25732
-1.81884, 0.604099, -2.29621
-1.87806, 0.603816, -2.30046
-1.87465, 0.418442, -2.30135
0.627488, 0.615819, -2.1205
-1.81884, 0.604099, -2.29621
