-2.15752, -0.247724, 4.67008
-2.15752, -0.247724, 4.67008
-1.93782, -0.247173, 4.84368
-2.15752, -0.247724, 4.67008
-1.63716, -0.246155, 4.46319
-1.93782, -0.247173, 4.84368
-1.91161, -0.245995, 4.81051
-1.63716, -0.246155, 4.46319
-1.85686, -0.246707, 4.28959
-1.83721, -0.245791, 4.71636
-1.91161, -0.245995, 4.81051
-1.85686, -0.246707, 4.28959
-2.0569, -0.247795, 4.54275
-1.83721, -0.245791, 4.71636
-1.85686, -0.246707, 4.28959
-1.96779, -0.24635, 4.81709
-2.0569, -0.247795, 4.54275
-1.85686, -0.246707, 4.28959
-2.09333, -0.247495, 4.71789
-2.0569, -0.247795, 4.54275
-1.91161, -0.245995, 4.81051
-1.96779, -0.24635, 4.81709
-2.09333, -0.247495, 4.71789
-1.91161, -0.245995, 4.81051
-2.09333, -0.247495, 4.71789
-2.1065, -0.247932, 4.60552
-2.0569, -0.247795, 4.54275
-2.0569, -0.247795, 4.54275
-2.09333, -0.247495, 4.71789
-2.0569, -0.247795, 4.54275
-1.83721, -0.245791, 4.71636
-2.0569, -0.247795, 4.54275
-2.0569, -0.247795, 4.54275
-2.0569, -0.247795, 4.54275
-1.85851, -0.247249, 4.29168
-1.63881, -0.245245, 4.46528
-1.83721, -0.245791, 4.71636
-2.0569, -0.247795, 4.54275
-1.63881, -0.245245, 4.46528
-1.7838, -0.247861, 4.80567
-1.91593, -0.247976, 4.65029
-1.85851, -0.247249, 4.29168
-1.91593, -0.247976, 4.65029
-1.759, -0.247715, 4.77428
-1.85851, -0.247249, 4.29168
-1.95235, -0.248454, 4.82543
-1.7838, -0.247861, 4.80567
-1.91593, -0.247976, 4.65029
-1.95235, -0.248454, 4.82543
-1.91593, -0.247976, 4.65029
-1.96553, -0.248267, 4.71306
-1.91593, -0.247976, 4.65029
-1.56061, -0.246551, 4.52321
-1.95235, -0.248454, 4.82543
-1.56061, -0.246551, 4.52321
-1.759, -0.247715, 4.77428
-1.95235, -0.248454, 4.82543
-1.759, -0.247715, 4.77428
-1.91593, -0.247976, 4.65029
-1.71754, -0.246812, 4.39921
-1.71754, -0.246812, 4.39921
-1.759, -0.247715, 4.77428
-1.71754, -0.246812, 4.39921
4.33918, 2.05205, 4.23961
-1.71754, -0.246812, 4.39921
-1.71754, -0.246812, 4.39921
4.33911, 2.15215, 4.23958
3.8892, 2.05175, 4.29197
4.33911, 2.15215, 4.23958
3.88913, 2.15185, 4.29193
4.33911, 2.15215, 4.23958
4.33911, 2.15215, 4.23958
3.8892, 2.05175, 4.29197
3.88913, 2.15185, 4.29193
4.33911, 2.15215, 4.23958
3.88944, 2.05175, 4.29194
4.33897, 2.05215, 4.23963
4.33888, 2.15215, 4.2396
4.33888, 2.15215, 4.2396
3.88944, 2.05175, 4.29194
4.33888, 2.15215, 4.2396
3.88944, 2.05175, 4.29194
4.33888, 2.15215, 4.2396
4.33888, 2.15215, 4.2396
2.39708, -0.527717, 1.895
2.74207, -0.553789, 2.16793
3.88935, 2.15175, 4.29191
3.04867, -0.565488, 1.77926
2.39708, -0.527717, 1.895
3.88935, 2.15175, 4.29191
2.39708, -0.527717, 1.895
3.04867, -0.565488, 1.77926
3.88935, 2.15175, 4.29191
3.04867, -0.565488, 1.77926
2.78786, -0.549668, 1.78704
2.70368, -0.539416, 1.50633
2.78786, -0.549668, 1.78704
2.58966, -0.542106, 2.03828
2.70368, -0.539416, 1.50633
2.58966, -0.542106, 2.03828
2.52687, -0.537363, 1.98874
2.59948, -0.535439, 1.63842
2.59948, -0.535439, 1.63842
2.58966, -0.542106, 2.03828
2.59948, -0.535439, 1.63842
2.50038, -0.531658, 1.76404
2.59948, -0.535439, 1.63842
2.59948, -0.535439, 1.63842
2.88695, -0.553449, 1.66142
2.59948, -0.535439, 1.63842
2.52687, -0.537363, 1.98874
2.76137, -0.543963, 1.56234
2.88695, -0.553449, 1.66142
2.52687, -0.537363, 1.98874
2.88695, -0.553449, 1.66142
2.78786, -0.549668, 1.78704
2.64903, -0.53733, 1.57561
2.64903, -0.53733, 1.57561
2.88695, -0.553449, 1.66142
2.64903, -0.53733, 1.57561
2.59948, -0.535439, 1.63842
2.64903, -0.53733, 1.57561
2.64903, -0.53733, 1.57561
2.82097, -0.5568, 2.06791
2.64903, -0.53733, 1.57561
2.78786, -0.549668, 1.78704
2.94484, -0.561526, 1.91089
2.82097, -0.5568, 2.06791
2.78786, -0.549668, 1.78704
2.78786, -0.549668, 1.78704
2.94484, -0.561526, 1.91089
2.78786, -0.549668, 1.78704
2.78786, -0.549668, 1.78704
2.82097, -0.5568, 2.06791
2.65246, -0.546849, 2.08782
2.58966, -0.542106, 2.03828
2.78786, -0.549668, 1.78704
2.65246, -0.546849, 2.08782
2.96961, -0.562471, 1.87948
2.78786, -0.549668, 1.78704
2.65246, -0.546849, 2.08782
2.94975, -0.558192, 1.71095
2.96961, -0.562471, 1.87948
2.65246, -0.546849, 2.08782
2.96961, -0.562471, 1.87948
2.94484, -0.561526, 1.91089
2.88695, -0.553449, 1.66142
2.88695, -0.553449, 1.66142
2.96961, -0.562471, 1.87948
2.88695, -0.553449, 1.66142
2.88695, -0.553449, 1.66142
2.94484, -0.561526, 1.91089
2.78786, -0.549668, 1.78704
6.17343, -1.00097, 4.62889
2.88695, -0.553449, 1.66142
2.78786, -0.549668, 1.78704
6.17007, 2.05392, 4.62461
-0.963175, -1.00556, 6.95621
6.17007, 2.05392, 4.62461
-0.966535, 2.04933, 6.95193
6.17007, 2.05392, 4.62461
6.17007, 2.05392, 4.62461
-0.417817, 1.37102, 6.77418
-0.419264, 1.1593, 6.77502
-0.963175, -1.00556, 6.95621
-0.144538, 1.37104, 6.68506
-0.417817, 1.37102, 6.77418
-0.963175, -1.00556, 6.95621
-0.144538, 1.37104, 6.68506
-0.419264, 1.1593, 6.77502
-0.434052, -1.00488, 6.78365
-0.133453, -1.00449, 6.68562
-0.144538, 1.37104, 6.68506
-0.434052, -1.00488, 6.78365
1.80131, 1.3712, 6.0505
-0.144538, 1.37104, 6.68506
-0.434052, -1.00488, 6.78365
1.8105, -1.00199, 6.05168
1.80131, 1.3712, 6.0505
-0.434052, -1.00488, 6.78365
1.80131, 1.3712, 6.0505
-0.144538, 1.37104, 6.68506
-0.133453, -1.00449, 6.68562
-0.133453, -1.00449, 6.68562
1.80131, 1.3712, 6.0505
-0.133453, -1.00449, 6.68562
1.80131, 1.3712, 6.0505
1.37671, 2.05002, 6.18777
