4.16939, 9.76534, -1.64009
4.16939, 9.81169, -1.64009
4.18924, 9.76534, -1.64009
4.18924, 9.81169, -1.64009
4.1694, 9.81169, -1.6401
4.16946, 9.7654, -1.6401
4.18921, 9.76544, -1.6401
4.18924, 9.81163, -1.6401
4.9101, 7.07344, 0.703223
4.9101, 7.21138, 0.703223
5.33871, 7.07344, 0.703223
5.33871, 7.21138, 0.703223
4.9101, 7.11031, 0.703849
4.9101, 7.07344, 0.703852
5.33871, 7.07344, 0.703853
5.33871, 7.11138, 0.70385
5.33871, 7.11138, 0.70385
5.33871, 7.21138, 0.703841
4.9101, 7.21031, 0.703841
4.9101, 7.11031, 0.703849
4.67663, 3.17585, 1.58707
4.67663, 4.34958, 1.58707
5.06288, 3.17585, 1.58707
5.06288, 4.34958, 1.58707
5.04795, 3.33177, 1.58355
5.06288, 3.3691, 1.58357
4.92918, 3.68107, 1.5838
4.70634, 4.20102, 1.58419
4.67663, 4.12674, 1.58415
4.76577, 3.91876, 1.584
5.02208, 3.32069, 1.58355
5.02208, 3.32069, 1.58355
5.03317, 3.29482, 1.58353
5.04795, 3.33177, 1.58355
4.89222, 3.26504, 1.58354
5.00345, 3.22054, 1.58348
5.03317, 3.29482, 1.58353
5.02208, 3.32069, 1.58355
5.02208, 3.32069, 1.58355
4.76577, 3.91876, 1.584
4.67663, 3.69593, 1.58387
4.76576, 3.48795, 1.58371
4.8549, 3.27997, 1.58355
4.89222, 3.26504, 1.58354
4.89222, 3.26504, 1.58354
4.8549, 3.27997, 1.58355
4.86609, 3.25384, 1.58353
5.00345, 3.22054, 1.58348
4.89222, 3.26504, 1.58354
4.86609, 3.25384, 1.58353
4.89952, 3.17585, 1.58348
4.8549, 3.27997, 1.58355
4.76576, 3.48795, 1.58371
4.70634, 3.33939, 1.58362
4.76577, 4.34958, 1.58428
4.70634, 4.20102, 1.58419
4.92918, 3.68107, 1.5838
5.01831, 3.9039, 1.58393
4.97374, 4.00789, 1.58401
4.84004, 4.31987, 1.58425
4.84004, 4.31987, 1.58425
4.97374, 4.00789, 1.58401
